setting_id,topology,dimension,overlap_ratio,overlap_ratio_target,seed,operator,mean_conflict_before,mean_conflict_after,proposal_consensus_collapse_ratio,post_coordination_regenerated_conflict,conflict_persistence,consensus_instability,reward_proposal_inconsistency,final_objective,FE_total,FE_commit_evaluation,FE_analysis_only,FE_coordination_extra,low_overlap_case,low_overlap_regression_flag
s037_random_graph_d500_o0.1,random_graph,500,0.1,0.1,0,ConflictDampening,0.1891677584703365,0.0,1.0,0.0,0.0,0.6671279639920388,0.14417327541100947,494.0633114785634,10,1,0,0,False,False
s037_random_graph_d500_o0.1,random_graph,500,0.1,0.1,1,NoCoordination,0.27918339797780267,0.27918339797780267,0.0,0.27918339797780267,1.0,0.8811304793450434,0.23386019393340793,417.3781823035974,10,1,0,0,False,False
s037_random_graph_d500_o0.1,random_graph,500,0.1,0.1,1,AverageConsensus,0.27918339797780267,0.0,1.0,0.0,0.0,0.6350196044299111,0.23386019393340793,398.805953346853,10,1,0,0,False,False
s037_random_graph_d500_o0.1,random_graph,500,0.1,0.1,1,BestRewardSelection,0.27918339797780267,0.0,1.0,0.0,0.0,0.6694993176939157,0.23386019393340793,401.66460714723667,10,1,0,0,False,False
s037_random_graph_d500_o0.1,random_graph,500,0.1,0.1,1,WeightedConsensus,0.27918339797780267,0.0,1.0,0.0,0.0,0.660202238978829,0.23386019393340793,400.83963314332857,10,1,0,0,False,False
s037_random_graph_d500_o0.1,random_graph,500,0.1,0.1,1,ConflictDampening,0.27918339797780267,0.0,1.0,0.0,0.0,0.6474459691648009,0.23386019393340793,399.5910095357175,10,1,0,0,False,False
s037_random_graph_d500_o0.1,random_graph,500,0.1,0.1,2,NoCoordination,0.2631380808938555,0.2631380808938555,0.0,0.2631380808938555,1.0,0.9801439809444069,0.2649842426815664,513.8240989135937,10,1,0,0,False,False
s037_random_graph_d500_o0.1,random_graph,500,0.1,0.1,2,AverageConsensus,0.2631380808938555,0.0,1.0,0.0,0.0,0.6946305267724617,0.2649842426815664,489.8938245844842,10,1,0,0,False,False
s037_random_graph_d500_o0.1,random_graph,500,0.1,0.1,2,BestRewardSelection,0.2631380808938555,0.0,1.0,0.0,0.0,0.7238114120034211,0.2649842426815664,492.37844309900834,10,1,0,0,False,False
s037_random_graph_d500_o0.1,random_graph,500,0.1,0.1,2,WeightedConsensus,0.2631380808938555,0.0,1.0,0.0,0.0,0.7233904052326374,0.2649842426815664,492.32768542447934,10,1,0,0,False,False
s037_random_graph_d500_o0.1,random_graph,500,0.1,0.1,2,ConflictDampening,0.2631380808938555,0.0,1.0,0.0,0.0,0.71189480483282,0.2649842426815664,491.1090889679523,10,1,0,0,False,False
s038_random_graph_d500_o0.2,random_graph,500,0.2,0.2,0,NoCoordination,0.20517392075292876,0.20517392075292876,0.0,0.20517392075292876,1.0,0.9621304611251431,0.22213176225878634,514.0534247284247,10,1,0,0,False,False
s038_random_graph_d500_o0.2,random_graph,500,0.2,0.2,0,AverageConsensus,0.20517392075292876,0.0,1.0,0.0,0.0,0.70677482677262,0.22213176225878634,470.7943701229847,10,1,0,0,False,False
s038_random_graph_d500_o0.2,random_graph,500,0.2,0.2,0,BestRewardSelection,0.20517392075292876,0.0,1.0,0.0,0.0,0.7330210102803387,0.22213176225878634,474.5933250485291,10,1,0,0,False,False
s038_random_graph_d500_o0.2,random_graph,500,0.2,0.2,0,WeightedConsensus,0.20517392075292876,0.0,1.0,0.0,0.0,0.7324101198821525,0.22213176225878634,474.496201425442,10,1,0,0,False,False
s038_random_graph_d500_o0.2,random_graph,500,0.2,0.2,0,ConflictDampening,0.20517392075292876,0.0,1.0,0.0,0.0,0.7183550024440329,0.22213176225878634,472.4486280923926,10,1,0,0,False,False
s038_random_graph_d500_o0.2,random_graph,500,0.2,0.2,1,NoCoordination,0.30422879842273287,0.30422879842273287,0.0,0.30422879842273287,1.0,0.8515567333390056,0.34895139526819857,417.3781823035974,10,1,0,0,False,False
s038_random_graph_d500_o0.2,random_graph,500,0.2,0.2,1,AverageConsensus,0.30422879842273287,0.0,1.0,0.0,0.0,0.6137299882119751,0.34895139526819857,382.5928199685293,10,1,0,0,False,False
s038_random_graph_d500_o0.2,random_graph,500,0.2,0.2,1,BestRewardSelection,0.30422879842273287,0.0,1.0,0.0,0.0,0.641399817702338,0.34895139526819857,385.8643803083819,10,1,0,0,False,False
s038_random_graph_d500_o0.2,random_graph,500,0.2,0.2,1,WeightedConsensus,0.30422879842273287,0.0,1.0,0.0,0.0,0.6412283213156637,0.34895139526819857,385.84146172797836,10,1,0,0,False,False
s038_random_graph_d500_o0.2,random_graph,500,0.2,0.2,1,ConflictDampening,0.30422879842273287,0.0,1.0,0.0,0.0,0.6299393757040184,0.34895139526819857,384.60201451900895,10,1,0,0,False,False
s038_random_graph_d500_o0.2,random_graph,500,0.2,0.2,2,NoCoordination,0.2527945928384551,0.2527945928384551,0.0,0.2527945928384551,1.0,0.9513288475619548,0.22398377851536533,513.8240989135937,10,1,0,0,False,False
s038_random_graph_d500_o0.2,random_graph,500,0.2,0.2,2,AverageConsensus,0.2527945928384551,0.0,1.0,0.0,0.0,0.6765856166439662,0.22398377851536533,469.1053080530809,10,1,0,0,False,False
s038_random_graph_d500_o0.2,random_graph,500,0.2,0.2,2,BestRewardSelection,0.2527945928384551,0.0,1.0,0.0,0.0,0.723617516545342,0.22398377851536533,476.023429062606,10,1,0,0,False,False
s038_random_graph_d500_o0.2,random_graph,500,0.2,0.2,2,WeightedConsensus,0.2527945928384551,0.0,1.0,0.0,0.0,0.7193411834263775,0.22398377851536533,475.29436815728576,10,1,0,0,False,False
s038_random_graph_d500_o0.2,random_graph,500,0.2,0.2,2,ConflictDampening,0.2527945928384551,0.0,1.0,0.0,0.0,0.6908908371237691,0.22398377851536533,471.0587964796876,10,1,0,0,False,False
s039_random_graph_d500_o0.3,random_graph,500,0.3,0.3,0,NoCoordination,0.18100421465113423,0.18100421465113423,0.0,0.18100421465113423,1.0,0.9586410181646288,0.1396393106200693,514.0534247284247,10,1,0,0,False,False
s039_random_graph_d500_o0.3,random_graph,500,0.3,0.3,0,AverageConsensus,0.18100421465113423,0.0,1.0,0.0,0.0,0.688076224465281,0.1396393106200693,446.6264911457076,10,1,0,0,False,False
s039_random_graph_d500_o0.3,random_graph,500,0.3,0.3,0,BestRewardSelection,0.18100421465113423,0.0,1.0,0.0,0.0,0.6993271504159294,0.1396393106200693,449.8214192554534,10,1,0,0,False,False
s039_random_graph_d500_o0.3,random_graph,500,0.3,0.3,0,WeightedConsensus,0.18100421465113423,0.0,1.0,0.0,0.0,0.7025487442272542,0.1396393106200693,450.0864761438262,10,1,0,0,False,False
s039_random_graph_d500_o0.3,random_graph,500,0.3,0.3,0,ConflictDampening,0.18100421465113423,0.0,1.0,0.0,0.0,0.6967355288320624,0.1396393106200693,448.42500489735033,10,1,0,0,False,False
s039_random_graph_d500_o0.3,random_graph,500,0.3,0.3,1,NoCoordination,0.24599114094237867,0.24599114094237867,0.0,0.24599114094237867,1.0,0.8776206253798973,0.21422008949380256,417.3781823035974,10,1,0,0,False,False
s039_random_graph_d500_o0.3,random_graph,500,0.3,0.3,1,AverageConsensus,0.24599114094237867,0.0,1.0,0.0,0.0,0.6335327969063463,0.21422008949380256,362.0812966359818,10,1,0,0,False,False
s039_random_graph_d500_o0.3,random_graph,500,0.3,0.3,1,BestRewardSelection,0.24599114094237867,0.0,1.0,0.0,0.0,0.652019943281264,0.21422008949380256,365.420729631078,10,1,0,0,False,False
s039_random_graph_d500_o0.3,random_graph,500,0.3,0.3,1,WeightedConsensus,0.24599114094237867,0.0,1.0,0.0,0.0,0.6516943430843231,0.21422008949380256,365.4821393255803,10,1,0,0,False,False
s039_random_graph_d500_o0.3,random_graph,500,0.3,0.3,1,ConflictDampening,0.24599114094237867,0.0,1.0,0.0,0.0,0.64529961331955,0.21422008949380256,364.3263526427464,10,1,0,0,False,False
s039_random_graph_d500_o0.3,random_graph,500,0.3,0.3,2,NoCoordination,0.2558026316482778,0.2558026316482778,0.0,0.2558026316482778,1.0,0.9627993511330201,0.2096545616115003,513.8240989135937,10,1,0,0,False,False
s039_random_graph_d500_o0.3,random_graph,500,0.3,0.3,2,AverageConsensus,0.2558026316482778,0.0,1.0,0.0,0.0,0.6780559305437297,0.2096545616115003,443.69257694727435,10,1,0,0,False,False
s039_random_graph_d500_o0.3,random_graph,500,0.3,0.3,2,BestRewardSelection,0.2558026316482778,0.0,1.0,0.0,0.0,0.7026943728700298,0.2096545616115003,450.06913570738055,10,1,0,0,False,False
s039_random_graph_d500_o0.3,random_graph,500,0.3,0.3,2,WeightedConsensus,0.2558026316482778,0.0,1.0,0.0,0.0,0.6925870799955854,0.2096545616115003,447.58006548422685,10,1,0,0,False,False
s039_random_graph_d500_o0.3,random_graph,500,0.3,0.3,2,ConflictDampening,0.2558026316482778,0.0,1.0,0.0,0.0,0.6944030099432437,0.2096545616115003,447.0548448014,10,1,0,0,False,False
s040_random_graph_d1000_o0,random_graph,1000,0.0,0.0,0,NoCoordination,0.0,0.0,0.0,0.0,0.0,0.0,0.0,956.3530648422026,10,1,0,0,True,False
s040_random_graph_d1000_o0,random_graph,1000,0.0,0.0,0,AverageConsensus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,956.3530648422026,10,1,0,0,True,False
s040_random_graph_d1000_o0,random_graph,1000,0.0,0.0,0,BestRewardSelection,0.0,0.0,0.0,0.0,0.0,0.0,0.0,956.3530648422026,10,1,0,0,True,False
s040_random_graph_d1000_o0,random_graph,1000,0.0,0.0,0,WeightedConsensus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,956.3530648422026,10,1,0,0,True,False
s040_random_graph_d1000_o0,random_graph,1000,0.0,0.0,0,ConflictDampening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,956.3530648422026,10,1,0,0,True,False
s040_random_graph_d1000_o0,random_graph,1000,0.0,0.0,1,NoCoordination,0.0,0.0,0.0,0.0,0.0,0.0,0.0,975.6544442126497,10,1,0,0,True,False
s040_random_graph_d1000_o0,random_graph,1000,0.0,0.0,1,AverageConsensus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,975.6544442126497,10,1,0,0,True,False
s040_random_graph_d1000_o0,random_graph,1000,0.0,0.0,1,BestRewardSelection,0.0,0.0,0.0,0.0,0.0,0.0,0.0,975.6544442126497,10,1,0,0,True,False
s040_random_graph_d1000_o0,random_graph,1000,0.0,0.0,1,WeightedConsensus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,975.6544442126497,10,1,0,0,True,False
s040_random_graph_d1000_o0,random_graph,1000,0.0,0.0,1,ConflictDampening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,975.6544442126497,10,1,0,0,True,False
s040_random_graph_d1000_o0,random_graph,1000,0.0,0.0,2,NoCoordination,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.3216800463997,10,1,0,0,True,False
s040_random_graph_d1000_o0,random_graph,1000,0.0,0.0,2,AverageConsensus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.3216800463997,10,1,0,0,True,False
s040_random_graph_d1000_o0,random_graph,1000,0.0,0.0,2,BestRewardSelection,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.3216800463997,10,1,0,0,True,False
s040_random_graph_d1000_o0,random_graph,1000,0.0,0.0,2,WeightedConsensus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.3216800463997,10,1,0,0,True,False
s040_random_graph_d1000_o0,random_graph,1000,0.0,0.0,2,ConflictDampening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.3216800463997,10,1,0,0,True,False
s041_random_graph_d1000_o0.05,random_graph,1000,0.05,0.05,0,NoCoordination,0.19281550805303002,0.19281550805303002,0.0,0.19281550805303002,1.0,0.9111315162920574,0.15511903724139642,956.3530648422026,10,1,0,0,True,False
s041_random_graph_d1000_o0.05,random_graph,1000,0.05,0.05,0,AverageConsensus,0.19281550805303002,0.0,1.0,0.0,0.0,0.6588392531038691,0.15511903724139642,935.8080678666176,10,1,0,0,True,False
s041_random_graph_d1000_o0.05,random_graph,1000,0.05,0.05,0,BestRewardSelection,0.19281550805303002,0.0,1.0,0.0,0.0,0.6827777680331403,0.15511903724139642,937.3298638557467,10,1,0,0,True,False
s041_random_graph_d1000_o0.05,random_graph,1000,0.05,0.05,0,WeightedConsensus,0.19281550805303002,0.0,1.0,0.0,0.0,0.6814002642880913,0.15511903724139642,937.2319398722127,10,1,0,0,True,False
s041_random_graph_d1000_o0.05,random_graph,1000,0.05,0.05,0,ConflictDampening,0.19281550805303002,0.0,1.0,0.0,0.0,0.6684661513937404,0.15511903724139642,936.4507350014595,10,1,0,0,True,False
s041_random_graph_d1000_o0.05,random_graph,1000,0.05,0.05,1,NoCoordination,0.24123860149662252,0.24123860149662252,0.0,0.24123860149662252,1.0,0.8811304793450434,0.12002580448986759,975.6544442126497,10,1,0,0,True,False
s041_random_graph_d1000_o0.05,random_graph,1000,0.05,0.05,1,AverageConsensus,0.24123860149662252,0.0,1.0,0.0,0.0,0.6350196044299111,0.12002580448986759,957.0822152559053,10,1,0,0,True,False
s041_random_graph_d1000_o0.05,random_graph,1000,0.05,0.05,1,BestRewardSelection,0.24123860149662252,0.0,1.0,0.0,0.0,0.7064530021140971,0.12002580448986759,961.8006553511807,10,1,0,0,True,False
s041_random_graph_d1000_o0.05,random_graph,1000,0.05,0.05,1,WeightedConsensus,0.24123860149662252,0.0,1.0,0.0,0.0,0.7039529908757872,0.12002580448986759,961.6504945509669,10,1,0,0,True,False
s041_random_graph_d1000_o0.05,random_graph,1000,0.05,0.05,1,ConflictDampening,0.24123860149662252,0.0,1.0,0.0,0.0,0.6444307180021953,0.12002580448986759,957.6838915107305,10,1,0,0,True,False
s041_random_graph_d1000_o0.05,random_graph,1000,0.05,0.05,2,NoCoordination,0.21916539182710745,0.21916539182710745,0.0,0.21916539182710745,1.0,0.9801439809444069,0.1333797139229743,1026.3216800463997,10,1,0,0,True,False
s041_random_graph_d1000_o0.05,random_graph,1000,0.05,0.05,2,AverageConsensus,0.21916539182710745,0.0,1.0,0.0,0.0,0.6946305267724617,0.1333797139229743,1002.3914057172902,10,1,0,0,True,False
s041_random_graph_d1000_o0.05,random_graph,1000,0.05,0.05,2,BestRewardSelection,0.21916539182710745,0.0,1.0,0.0,0.0,0.716778206872086,0.1333797139229743,1004.0839532442111,10,1,0,0,True,False
s041_random_graph_d1000_o0.05,random_graph,1000,0.05,0.05,2,WeightedConsensus,0.21916539182710745,0.0,1.0,0.0,0.0,0.7118743576837534,0.1333797139229743,1003.8216702063178,10,1,0,0,True,False
s041_random_graph_d1000_o0.05,random_graph,1000,0.05,0.05,2,ConflictDampening,0.21916539182710745,0.0,1.0,0.0,0.0,0.7069856044566191,0.1333797139229743,1003.2568742285681,10,1,0,0,True,False
s042_random_graph_d1000_o0.1,random_graph,1000,0.1,0.1,0,NoCoordination,0.2230318087741366,0.2230318087741366,0.0,0.2230318087741366,1.0,0.9621304611251431,0.2757054263224097,956.3530648422026,10,1,0,0,False,False
s042_random_graph_d1000_o0.1,random_graph,1000,0.1,0.1,0,AverageConsensus,0.2230318087741366,0.0,1.0,0.0,0.0,0.70677482677262,0.2757054263224097,913.0940102367626,10,1,0,0,False,False
s042_random_graph_d1000_o0.1,random_graph,1000,0.1,0.1,0,BestRewardSelection,0.2230318087741366,0.0,1.0,0.0,0.0,0.7244566006453846,0.2757054263224097,915.6313357812876,10,1,0,0,False,False
s042_random_graph_d1000_o0.1,random_graph,1000,0.1,0.1,0,WeightedConsensus,0.2230318087741366,0.0,1.0,0.0,0.0,0.7248157292079435,0.2757054263224097,915.7715670144487,10,1,0,0,False,False
s042_random_graph_d1000_o0.1,random_graph,1000,0.1,0.1,0,ConflictDampening,0.2230318087741366,0.0,1.0,0.0,0.0,0.7208261223229856,0.2757054263224097,915.1070627149335,10,1,0,0,False,False
s042_random_graph_d1000_o0.1,random_graph,1000,0.1,0.1,1,NoCoordination,0.25386420262440784,0.25386420262440784,0.0,0.25386420262440784,1.0,0.8515567333390056,0.1978576078732236,975.6544442126497,10,1,0,0,False,False
s042_random_graph_d1000_o0.1,random_graph,1000,0.1,0.1,1,AverageConsensus,0.25386420262440784,0.0,1.0,0.0,0.0,0.6137299882119751,0.1978576078732236,940.8690818775816,10,1,0,0,False,False
s042_random_graph_d1000_o0.1,random_graph,1000,0.1,0.1,1,BestRewardSelection,0.25386420262440784,0.0,1.0,0.0,0.0,0.6379500492913078,0.1978576078732236,943.3714910504375,10,1,0,0,False,False
s042_random_graph_d1000_o0.1,random_graph,1000,0.1,0.1,1,WeightedConsensus,0.25386420262440784,0.0,1.0,0.0,0.0,0.6373802760884836,0.1978576078732236,943.3131081456393,10,1,0,0,False,False
s042_random_graph_d1000_o0.1,random_graph,1000,0.1,0.1,1,ConflictDampening,0.25386420262440784,0.0,1.0,0.0,0.0,0.6252042707854424,0.1978576078732236,942.3110412193446,10,1,0,0,False,False
s042_random_graph_d1000_o0.1,random_graph,1000,0.1,0.1,2,NoCoordination,0.24787695226109283,0.24787695226109283,0.0,0.24787695226109283,1.0,0.9513288475619548,0.20923085678327846,1026.3216800463997,10,1,0,0,False,False
s042_random_graph_d1000_o0.1,random_graph,1000,0.1,0.1,2,AverageConsensus,0.24787695226109283,0.0,1.0,0.0,0.0,0.6765856166439662,0.20923085678327846,981.602889185887,10,1,0,0,False,False
s042_random_graph_d1000_o0.1,random_graph,1000,0.1,0.1,2,BestRewardSelection,0.24787695226109283,0.0,1.0,0.0,0.0,0.6826114816360132,0.20923085678327846,982.4090779099427,10,1,0,0,False,False
s042_random_graph_d1000_o0.1,random_graph,1000,0.1,0.1,2,WeightedConsensus,0.24787695226109283,0.0,1.0,0.0,0.0,0.6812512243701845,0.20923085678327846,982.2226462753188,10,1,0,0,False,False
s042_random_graph_d1000_o0.1,random_graph,1000,0.1,0.1,2,ConflictDampening,0.24787695226109283,0.0,1.0,0.0,0.0,0.6920629731053518,0.20923085678327846,983.7241123669589,10,1,0,0,False,False
s043_random_graph_d1000_o0.2,random_graph,1000,0.2,0.2,0,NoCoordination,0.18012301975472492,0.18012301975472492,0.0,0.18012301975472492,1.0,0.9611788685151805,0.14700405926417473,956.3530648422026,10,1,0,0,False,False
s043_random_graph_d1000_o0.2,random_graph,1000,0.2,0.2,0,AverageConsensus,0.18012301975472492,0.0,1.0,0.0,0.0,0.6966422803248505,0.14700405926417473,868.8077083420452,10,1,0,0,False,False
s043_random_graph_d1000_o0.2,random_graph,1000,0.2,0.2,0,BestRewardSelection,0.18012301975472492,0.0,1.0,0.0,0.0,0.7080616309479528,0.14700405926417473,873.484961767708,10,1,0,0,False,False
s043_random_graph_d1000_o0.2,random_graph,1000,0.2,0.2,0,WeightedConsensus,0.18012301975472492,0.0,1.0,0.0,0.0,0.7051823703758979,0.14700405926417473,872.7162354711477,10,1,0,0,False,False
s043_random_graph_d1000_o0.2,random_graph,1000,0.2,0.2,0,ConflictDampening,0.18012301975472492,0.0,1.0,0.0,0.0,0.7054756259672127,0.14700405926417473,871.2660125078716,10,1,0,0,False,False
s043_random_graph_d1000_o0.2,random_graph,1000,0.2,0.2,1,NoCoordination,0.2185548998259617,0.2185548998259617,0.0,0.2185548998259617,1.0,0.9244802189353475,0.16691719947788516,975.6544442126497,10,1,0,0,False,False
s043_random_graph_d1000_o0.2,random_graph,1000,0.2,0.2,1,AverageConsensus,0.2185548998259617,0.0,1.0,0.0,0.0,0.6608825655071395,0.16691719947788516,892.1353871224107,10,1,0,0,False,False
s043_random_graph_d1000_o0.2,random_graph,1000,0.2,0.2,1,BestRewardSelection,0.2185548998259617,0.0,1.0,0.0,0.0,0.6749490795763985,0.16691719947788516,895.7225206661374,10,1,0,0,False,False
s043_random_graph_d1000_o0.2,random_graph,1000,0.2,0.2,1,WeightedConsensus,0.2185548998259617,0.0,1.0,0.0,0.0,0.671887495606446,0.16691719947788516,895.1180703085143,10,1,0,0,False,False
s043_random_graph_d1000_o0.2,random_graph,1000,0.2,0.2,1,ConflictDampening,0.2185548998259617,0.0,1.0,0.0,0.0,0.6715250518651602,0.16691719947788516,894.9706993500446,10,1,0,0,False,False
s043_random_graph_d1000_o0.2,random_graph,1000,0.2,0.2,2,NoCoordination,0.23417515805588818,0.23417515805588818,0.0,0.23417515805588818,1.0,0.9624576467152065,0.17309297416766448,1026.3216800463997,10,1,0,0,False,False
s043_random_graph_d1000_o0.2,random_graph,1000,0.2,0.2,2,AverageConsensus,0.23417515805588818,0.0,1.0,0.0,0.0,0.6798695861473236,0.17309297416766448,933.5207646048015,10,1,0,0,False,False
s043_random_graph_d1000_o0.2,random_graph,1000,0.2,0.2,2,BestRewardSelection,0.23417515805588818,0.0,1.0,0.0,0.0,0.6983877673691546,0.17309297416766448,938.5954731757496,10,1,0,0,False,False
s043_random_graph_d1000_o0.2,random_graph,1000,0.2,0.2,2,WeightedConsensus,0.23417515805588818,0.0,1.0,0.0,0.0,0.6971606058310555,0.17309297416766448,938.2579508513328,10,1,0,0,False,False
s043_random_graph_d1000_o0.2,random_graph,1000,0.2,0.2,2,ConflictDampening,0.23417515805588818,0.0,1.0,0.0,0.0,0.6933632644264378,0.17309297416766448,937.2217726787327,10,1,0,0,False,False
s044_random_graph_d1000_o0.3,random_graph,1000,0.3,0.3,0,NoCoordination,0.17904507433461228,0.17904507433461228,0.0,0.17904507433461228,1.0,1.0178195965511034,0.14709355633717014,956.3530648422026,10,1,0,0,False,False
s044_random_graph_d1000_o0.3,random_graph,1000,0.3,0.3,0,AverageConsensus,0.17904507433461228,0.0,1.0,0.0,0.0,0.7445719878199065,0.14709355633717014,812.9183573656952,10,1,0,0,False,False
s044_random_graph_d1000_o0.3,random_graph,1000,0.3,0.3,0,BestRewardSelection,0.17904507433461228,0.0,1.0,0.0,0.0,0.7611223413849384,0.14709355633717014,819.9967049704649,10,1,0,0,False,False
s044_random_graph_d1000_o0.3,random_graph,1000,0.3,0.3,0,WeightedConsensus,0.17904507433461228,0.0,1.0,0.0,0.0,0.7598489608256079,0.14709355633717014,819.5249518931339,10,1,0,0,False,False
s044_random_graph_d1000_o0.3,random_graph,1000,0.3,0.3,0,ConflictDampening,0.17904507433461228,0.0,1.0,0.0,0.0,0.7537986872568878,0.14709355633717014,817.0471802542381,10,1,0,0,False,False
s044_random_graph_d1000_o0.3,random_graph,1000,0.3,0.3,1,NoCoordination,0.21323507568649575,0.21323507568649575,0.0,0.21323507568649575,1.0,0.921623485167741,0.14262189372615391,975.6544442126497,10,1,0,0,False,False
s044_random_graph_d1000_o0.3,random_graph,1000,0.3,0.3,1,AverageConsensus,0.21323507568649575,0.0,1.0,0.0,0.0,0.6647642230690975,0.14262189372615391,853.0615730064745,10,1,0,0,False,False
s044_random_graph_d1000_o0.3,random_graph,1000,0.3,0.3,1,BestRewardSelection,0.21323507568649575,0.0,1.0,0.0,0.0,0.6666086183855072,0.14262189372615391,855.7498915233225,10,1,0,0,False,False
s044_random_graph_d1000_o0.3,random_graph,1000,0.3,0.3,1,WeightedConsensus,0.21323507568649575,0.0,1.0,0.0,0.0,0.660840396711854,0.14262189372615391,852.1373992449111,10,1,0,0,False,False
s044_random_graph_d1000_o0.3,random_graph,1000,0.3,0.3,1,ConflictDampening,0.21323507568649575,0.0,1.0,0.0,0.0,0.6742650735078118,0.14262189372615391,856.8535584408602,10,1,0,0,False,False
s044_random_graph_d1000_o0.3,random_graph,1000,0.3,0.3,2,NoCoordination,0.23509984927918529,0.23509984927918529,0.0,0.23509984927918529,1.0,1.0162256734830808,0.20754954783755594,1026.3216800463997,10,1,0,0,False,False
s044_random_graph_d1000_o0.3,random_graph,1000,0.3,0.3,2,AverageConsensus,0.23509984927918529,0.0,1.0,0.0,0.0,0.7191441342944324,0.20754954783755594,871.4278599551185,10,1,0,0,False,False
s044_random_graph_d1000_o0.3,random_graph,1000,0.3,0.3,2,BestRewardSelection,0.23509984927918529,0.0,1.0,0.0,0.0,0.7327620260748384,0.20754954783755594,877.0647258989096,10,1,0,0,False,False
s044_random_graph_d1000_o0.3,random_graph,1000,0.3,0.3,2,WeightedConsensus,0.23509984927918529,0.0,1.0,0.0,0.0,0.7324028845185233,0.20754954783755594,876.8573813529813,10,1,0,0,False,False
s044_random_graph_d1000_o0.3,random_graph,1000,0.3,0.3,2,ConflictDampening,0.23509984927918529,0.0,1.0,0.0,0.0,0.7335773434938702,0.20754954783755594,877.7081030832201,10,1,0,0,False,False
